bus_code,hour,scen,powerSupply2Nivel
13,20,6,0.0
13,20,7,0.0
13,20,8,0.0
13,20,9,0.0
13,20,10,0.0
13,21,1,0.0
13,21,2,0.0
13,21,3,0.0
13,21,4,0.0
13,21,5,0.0
13,21,6,0.0
13,21,7,0.0
13,21,8,0.0
13,21,9,0.0
13,21,10,0.0
13,22,1,0.0
13,22,2,0.0
13,22,3,0.0
13,22,4,0.0
13,22,5,0.0
13,22,6,0.0
13,22,7,0.0
13,22,8,0.0
13,22,9,0.0
13,22,10,0.0
13,23,1,0.0
13,23,2,0.0
13,23,3,0.0
13,23,4,0.0
13,23,5,0.0
13,23,6,0.0
13,23,7,0.0
13,23,8,0.0
13,23,9,0.0
13,23,10,0.0
13,24,1,0.0
13,24,2,0.0
13,24,3,0.0
13,24,4,0.0
13,24,5,0.0
13,24,6,0.0
13,24,7,0.0
13,24,8,0.0
13,24,9,0.0
13,24,10,0.0
14,1,1,0.0
14,1,2,0.0
14,1,3,0.0
14,1,4,0.0
14,1,5,0.0
14,1,6,0.0
14,1,7,0.0
14,1,8,0.0
14,1,9,0.0
14,1,10,0.0
14,2,1,0.0
14,2,2,0.0
14,2,3,0.0
14,2,4,0.0
14,2,5,0.0
14,2,6,0.0
14,2,7,0.0
14,2,8,0.0
14,2,9,0.0
14,2,10,0.0
14,3,1,0.0
14,3,2,0.0
14,3,3,0.0
14,3,4,0.0
14,3,5,0.0
14,3,6,0.0
14,3,7,0.0
14,3,8,0.0
14,3,9,0.0
14,3,10,0.0
14,4,1,0.0
14,4,2,0.0
14,4,3,0.0
14,4,4,0.0
14,4,5,0.0
14,4,6,0.0
14,4,7,0.0
14,4,8,0.0
14,4,9,0.0
14,4,10,0.0
14,5,1,0.0
14,5,2,0.0
14,5,3,0.0
14,5,4,0.0
14,5,5,0.0
14,5,6,0.0
14,5,7,0.0
14,5,8,0.0
14,5,9,0.0
14,5,10,0.0
14,6,1,0.0
14,6,2,0.0
14,6,3,0.0
14,6,4,0.0
14,6,5,0.0
14,6,6,0.0
14,6,7,0.0
14,6,8,0.0
14,6,9,0.0
14,6,10,0.0
14,7,1,0.0
14,7,2,0.0
14,7,3,0.0
14,7,4,0.0
14,7,5,0.0
14,7,6,0.0
14,7,7,0.0
14,7,8,0.0
14,7,9,0.0
14,7,10,0.0
14,8,1,0.0
14,8,2,0.0
14,8,3,0.0
14,8,4,0.0
14,8,5,0.0
14,8,6,0.0
14,8,7,0.0
14,8,8,0.0
14,8,9,0.0
14,8,10,0.0
14,9,1,0.0
14,9,2,0.0
14,9,3,0.0
14,9,4,0.0
14,9,5,0.0
14,9,6,0.0
14,9,7,0.0
14,9,8,0.0
14,9,9,0.0
14,9,10,0.0
14,10,1,0.0
14,10,2,0.0
14,10,3,0.0
14,10,4,0.0
14,10,5,0.0
14,10,6,0.0
14,10,7,0.0
14,10,8,0.0
14,10,9,0.0
14,10,10,0.0
14,11,1,0.0
14,11,2,0.0
14,11,3,0.0
14,11,4,0.0
14,11,5,0.0
14,11,6,0.0
14,11,7,0.0
14,11,8,0.0
14,11,9,0.0
14,11,10,0.0
14,12,1,0.0
14,12,2,0.0
14,12,3,0.0
14,12,4,0.0
14,12,5,0.0
14,12,6,0.0
14,12,7,0.0
14,12,8,0.0
14,12,9,0.0
14,12,10,0.0
14,13,1,0.0
14,13,2,0.0
14,13,3,0.0
14,13,4,0.0
14,13,5,0.0
14,13,6,0.0
14,13,7,0.0
14,13,8,0.0
14,13,9,0.0
14,13,10,0.0
14,14,1,0.0
14,14,2,0.0
14,14,3,0.0
14,14,4,0.0
14,14,5,0.0
14,14,6,0.0
14,14,7,0.0
14,14,8,0.0
14,14,9,0.0
14,14,10,0.0
14,15,1,0.0
14,15,2,0.0
14,15,3,0.0
14,15,4,0.0
14,15,5,0.0
14,15,6,0.0
14,15,7,0.0
14,15,8,0.0
14,15,9,0.0
14,15,10,0.0
14,16,1,0.0
14,16,2,0.0
14,16,3,0.0
14,16,4,0.0
14,16,5,0.0
14,16,6,0.0
14,16,7,0.0
14,16,8,0.0
14,16,9,0.0
14,16,10,0.0
14,17,1,0.0
14,17,2,0.0
14,17,3,0.0
14,17,4,0.0
14,17,5,0.0
14,17,6,0.0
14,17,7,0.0
14,17,8,0.0
14,17,9,0.0
14,17,10,0.0
14,18,1,0.0
14,18,2,0.0
14,18,3,0.0
14,18,4,0.0
14,18,5,0.0
14,18,6,0.0
14,18,7,0.0
14,18,8,0.0
14,18,9,0.0
14,18,10,0.0
14,19,1,0.0
14,19,2,0.0
14,19,3,0.0
14,19,4,0.0
14,19,5,0.0
14,19,6,0.0
14,19,7,0.0
14,19,8,0.0
14,19,9,0.0
14,19,10,0.0
14,20,1,0.0
14,20,2,0.0
14,20,3,0.0
14,20,4,0.0
14,20,5,0.0
14,20,6,0.0
14,20,7,0.0
14,20,8,0.0
14,20,9,0.0
14,20,10,0.0
14,21,1,0.0
14,21,2,0.0
14,21,3,0.0
14,21,4,0.0
14,21,5,0.0
14,21,6,0.0
14,21,7,0.0
14,21,8,0.0
14,21,9,0.0
14,21,10,0.0
14,22,1,0.0
14,22,2,0.0
14,22,3,0.0
14,22,4,0.0
14,22,5,0.0
14,22,6,0.0
14,22,7,0.0
14,22,8,0.0
14,22,9,0.0
14,22,10,0.0
14,23,1,0.0
14,23,2,0.0
14,23,3,0.0
14,23,4,0.0
14,23,5,0.0
14,23,6,0.0
14,23,7,0.0
14,23,8,0.0
14,23,9,0.0
14,23,10,0.0
14,24,1,0.0
14,24,2,0.0
14,24,3,0.0
14,24,4,0.0
14,24,5,0.0
14,24,6,0.0
14,24,7,0.0
14,24,8,0.0
14,24,9,0.0
14,24,10,0.0
15,1,1,0.0
15,1,2,0.0
15,1,3,0.0
15,1,4,0.0
15,1,5,0.0
15,1,6,0.0
15,1,7,0.0
15,1,8,0.0
15,1,9,0.0
15,1,10,0.0
15,2,1,0.0
15,2,2,0.0
15,2,3,0.0
15,2,4,0.0
15,2,5,0.0
15,2,6,0.0
15,2,7,0.0
15,2,8,0.0
15,2,9,0.0
15,2,10,0.0
15,3,1,0.0
15,3,2,0.0
15,3,3,0.0
15,3,4,0.0
15,3,5,0.0
15,3,6,0.0
15,3,7,0.0
15,3,8,0.0
15,3,9,0.0
15,3,10,0.0
15,4,1,0.0
15,4,2,0.0
15,4,3,0.0
15,4,4,0.0
15,4,5,0.0
15,4,6,0.0
15,4,7,0.0
15,4,8,0.0
15,4,9,0.0
15,4,10,0.0
15,5,1,0.0
15,5,2,0.0
15,5,3,0.0
15,5,4,0.0
15,5,5,0.0
15,5,6,0.0
15,5,7,0.0
15,5,8,0.0
15,5,9,0.0
15,5,10,0.0
15,6,1,0.0
15,6,2,0.0
15,6,3,0.0
15,6,4,0.0
15,6,5,0.0
15,6,6,0.0
15,6,7,0.0
15,6,8,0.0
15,6,9,0.0
15,6,10,0.0
15,7,1,0.0
15,7,2,0.0
15,7,3,0.0
15,7,4,0.0
15,7,5,0.0
15,7,6,0.0
15,7,7,0.0
15,7,8,0.0
15,7,9,0.0
15,7,10,0.0
15,8,1,0.0
15,8,2,0.0
15,8,3,0.0
15,8,4,0.0
15,8,5,0.0
15,8,6,0.0
15,8,7,0.0
15,8,8,0.0
15,8,9,0.0
15,8,10,0.0
15,9,1,0.0
15,9,2,0.0
15,9,3,0.0
15,9,4,0.0
15,9,5,0.0
15,9,6,0.0
15,9,7,0.0
15,9,8,0.0
15,9,9,0.0
15,9,10,0.0
15,10,1,0.0
15,10,2,0.0
15,10,3,0.0
15,10,4,0.0
15,10,5,0.0
15,10,6,0.0
15,10,7,0.0
15,10,8,0.0
15,10,9,0.0
15,10,10,0.0
15,11,1,0.0
15,11,2,0.0
15,11,3,0.0
15,11,4,0.0
15,11,5,0.0
15,11,6,0.0
15,11,7,0.0
15,11,8,0.0
15,11,9,0.0
15,11,10,0.0
15,12,1,0.0
15,12,2,0.0
15,12,3,0.0
15,12,4,0.0
15,12,5,0.0
15,12,6,0.0
15,12,7,0.0
15,12,8,0.0
15,12,9,0.0
15,12,10,0.0
15,13,1,0.0
15,13,2,0.0
15,13,3,0.0
15,13,4,0.0
15,13,5,0.0
15,13,6,0.0
15,13,7,0.0
15,13,8,0.0
15,13,9,0.0
15,13,10,0.0
15,14,1,0.0
15,14,2,0.0
15,14,3,0.0
15,14,4,0.0
15,14,5,0.0
15,14,6,0.0
15,14,7,0.0
15,14,8,0.0
15,14,9,0.0
15,14,10,0.0
15,15,1,0.0
15,15,2,0.0
15,15,3,0.0
15,15,4,0.0
15,15,5,0.0
15,15,6,0.0
15,15,7,0.0
15,15,8,0.0
15,15,9,0.0
15,15,10,0.0
15,16,1,0.0
15,16,2,0.0
15,16,3,0.0
15,16,4,0.0
15,16,5,0.0
15,16,6,0.0
15,16,7,0.0
15,16,8,0.0
15,16,9,0.0
15,16,10,0.0
15,17,1,0.0
15,17,2,0.0
15,17,3,0.0
15,17,4,0.0
15,17,5,0.0
15,17,6,0.0
15,17,7,0.0
15,17,8,0.0
15,17,9,0.0
15,17,10,0.0
15,18,1,0.0
15,18,2,0.0
15,18,3,0.0
15,18,4,0.0
15,18,5,0.0
15,18,6,0.0
15,18,7,0.0
15,18,8,0.0
15,18,9,0.0
15,18,10,0.0
15,19,1,0.0
15,19,2,0.0
15,19,3,0.0
15,19,4,0.0
15,19,5,0.0
15,19,6,0.0
15,19,7,0.0
15,19,8,0.0
15,19,9,0.0
15,19,10,0.0
15,20,1,0.0
15,20,2,0.0
15,20,3,0.0
15,20,4,0.0
15,20,5,0.0
15,20,6,0.0
15,20,7,0.0
15,20,8,0.0
15,20,9,0.0
15,20,10,0.0
15,21,1,0.0
15,21,2,0.0
15,21,3,0.0
15,21,4,0.0
15,21,5,0.0
15,21,6,0.0
15,21,7,0.0
15,21,8,0.0
15,21,9,0.0
15,21,10,0.0
15,22,1,0.0
15,22,2,0.0
15,22,3,0.0
15,22,4,0.0
15,22,5,0.0
15,22,6,0.0
15,22,7,0.0
15,22,8,0.0
15,22,9,0.0
15,22,10,0.0
15,23,1,0.0
15,23,2,0.0
15,23,3,0.0
15,23,4,0.0
15,23,5,0.0
15,23,6,0.0
15,23,7,0.0
15,23,8,0.0
15,23,9,0.0
15,23,10,0.0
15,24,1,0.0
15,24,2,0.0
15,24,3,0.0
15,24,4,0.0
15,24,5,0.0
15,24,6,0.0
15,24,7,0.0
15,24,8,0.0
15,24,9,0.0
15,24,10,0.0
18,1,1,0.0
18,1,2,0.0
18,1,3,0.0
18,1,4,0.0
18,1,5,0.0
18,1,6,0.0
18,1,7,0.0
18,1,8,0.0
18,1,9,0.0
18,1,10,0.0
18,2,1,0.0
18,2,2,0.0
18,2,3,0.0
18,2,4,0.0
18,2,5,0.0
18,2,6,0.0
18,2,7,0.0
18,2,8,0.0
18,2,9,0.0
18,2,10,0.0
18,3,1,0.0
18,3,2,0.0
18,3,3,0.0
18,3,4,0.0
18,3,5,0.0
18,3,6,0.0
18,3,7,0.0
18,3,8,0.0
18,3,9,0.0
18,3,10,0.0
18,4,1,0.0
18,4,2,0.0
18,4,3,0.0
18,4,4,0.0
18,4,5,0.0
18,4,6,0.0
18,4,7,0.0
18,4,8,0.0
18,4,9,0.0
18,4,10,0.0
18,5,1,0.0
18,5,2,0.0
18,5,3,0.0
18,5,4,0.0
18,5,5,0.0
18,5,6,0.0
18,5,7,0.0
18,5,8,0.0
18,5,9,0.0
18,5,10,0.0
18,6,1,0.0
18,6,2,0.0
18,6,3,0.0
18,6,4,0.0
18,6,5,0.0
18,6,6,0.0
18,6,7,0.0
18,6,8,0.0
18,6,9,0.0
18,6,10,0.0
18,7,1,0.0
18,7,2,0.0
18,7,3,0.0
18,7,4,0.0
18,7,5,0.0
18,7,6,0.0
18,7,7,0.0
18,7,8,0.0
18,7,9,0.0
18,7,10,0.0
18,8,1,0.0
18,8,2,0.0
18,8,3,0.0
18,8,4,0.0
18,8,5,0.0
18,8,6,0.0
18,8,7,0.0
18,8,8,0.0
18,8,9,0.0
18,8,10,0.0
18,9,1,0.0
18,9,2,0.0
18,9,3,0.0
18,9,4,0.0
18,9,5,0.0
18,9,6,0.0
18,9,7,0.0
18,9,8,0.0
18,9,9,0.0
18,9,10,0.0
18,10,1,0.0
18,10,2,0.0
18,10,3,0.0
18,10,4,0.0
18,10,5,0.0
18,10,6,0.0
18,10,7,0.0
18,10,8,0.0
18,10,9,0.0
18,10,10,0.0
18,11,1,0.0
18,11,2,0.0
18,11,3,0.0
18,11,4,0.0
18,11,5,0.0
18,11,6,0.0
18,11,7,0.0
18,11,8,0.0
18,11,9,0.0
18,11,10,0.0
18,12,1,0.0
18,12,2,0.0
18,12,3,0.0
18,12,4,0.0
18,12,5,0.0
18,12,6,0.0
18,12,7,0.0
18,12,8,0.0
18,12,9,0.0
18,12,10,0.0
18,13,1,0.0
18,13,2,0.0
18,13,3,0.0
18,13,4,0.0
18,13,5,0.0
18,13,6,0.0
18,13,7,0.0
18,13,8,0.0
18,13,9,0.0
18,13,10,0.0
18,14,1,0.0
18,14,2,0.0
18,14,3,0.0
18,14,4,0.0
18,14,5,0.0
18,14,6,0.0
18,14,7,0.0
18,14,8,0.0
18,14,9,0.0
18,14,10,0.0
18,15,1,0.0
18,15,2,0.0
18,15,3,0.0
18,15,4,0.0
18,15,5,0.0
18,15,6,0.0
18,15,7,0.0
18,15,8,0.0
18,15,9,0.0
18,15,10,0.0
18,16,1,0.0
18,16,2,0.0
18,16,3,0.0
18,16,4,0.0
18,16,5,0.0
18,16,6,0.0
18,16,7,0.0
18,16,8,0.0
18,16,9,0.0
18,16,10,0.0
18,17,1,0.0
18,17,2,0.0
18,17,3,0.0
18,17,4,0.0
18,17,5,0.0
18,17,6,0.0
18,17,7,0.0
18,17,8,0.0
18,17,9,0.0
18,17,10,0.0
18,18,1,0.0
18,18,2,0.0
18,18,3,0.0
18,18,4,0.0
18,18,5,0.0
18,18,6,0.0
18,18,7,0.0
18,18,8,0.0
18,18,9,0.0
18,18,10,0.0
18,19,1,0.0
18,19,2,0.0
18,19,3,0.0
18,19,4,0.0
18,19,5,0.0
18,19,6,0.0
18,19,7,0.0
18,19,8,0.0
18,19,9,0.0
18,19,10,0.0
18,20,1,0.0
18,20,2,0.0
18,20,3,0.0
18,20,4,0.0
18,20,5,0.0
18,20,6,0.0
18,20,7,0.0
18,20,8,0.0
18,20,9,0.0
18,20,10,0.0
18,21,1,0.0
18,21,2,0.0
18,21,3,0.0
18,21,4,0.0
18,21,5,0.0
18,21,6,0.0
18,21,7,0.0
18,21,8,0.0
18,21,9,0.0
18,21,10,0.0
18,22,1,0.0
18,22,2,0.0
18,22,3,0.0
18,22,4,0.0
18,22,5,0.0
18,22,6,0.0
18,22,7,0.0
18,22,8,0.0
18,22,9,0.0
18,22,10,0.0
18,23,1,0.0
18,23,2,0.0
18,23,3,0.0
18,23,4,0.0
18,23,5,0.0
18,23,6,0.0
18,23,7,0.0
18,23,8,0.0
18,23,9,0.0
18,23,10,0.0
18,24,1,0.0
18,24,2,0.0
18,24,3,0.0
18,24,4,0.0
18,24,5,0.0
18,24,6,0.0
18,24,7,0.0
18,24,8,0.0
18,24,9,0.0
18,24,10,0.0
19,1,1,0.0
19,1,2,0.0
19,1,3,0.0
19,1,4,0.0
19,1,5,0.0
19,1,6,0.0
19,1,7,0.0
19,1,8,0.0
19,1,9,0.0
19,1,10,0.0
19,2,1,0.0
19,2,2,0.0
19,2,3,0.0
19,2,4,0.0
19,2,5,0.0
19,2,6,0.0
19,2,7,0.0
19,2,8,0.0
19,2,9,0.0
19,2,10,0.0
19,3,1,0.0
19,3,2,0.0
19,3,3,0.0
19,3,4,0.0
19,3,5,0.0
19,3,6,0.0
19,3,7,0.0
19,3,8,0.0
19,3,9,0.0
19,3,10,0.0
19,4,1,0.0
19,4,2,0.0
19,4,3,0.0
19,4,4,0.0
19,4,5,0.0
19,4,6,0.0
19,4,7,0.0
19,4,8,0.0
19,4,9,0.0
19,4,10,0.0
19,5,1,0.0
19,5,2,0.0
19,5,3,0.0
19,5,4,0.0
19,5,5,0.0
19,5,6,0.0
19,5,7,0.0
19,5,8,0.0
19,5,9,0.0
19,5,10,0.0
19,6,1,0.0
19,6,2,0.0
19,6,3,0.0
19,6,4,0.0
19,6,5,0.0
19,6,6,0.0
19,6,7,0.0
19,6,8,0.0
19,6,9,0.0
19,6,10,0.0
19,7,1,0.0
19,7,2,0.0
19,7,3,0.0
19,7,4,0.0
19,7,5,0.0
19,7,6,0.0
19,7,7,0.0
19,7,8,0.0
19,7,9,0.0
19,7,10,0.0
19,8,1,0.0
19,8,2,0.0
19,8,3,0.0
19,8,4,0.0
19,8,5,0.0
19,8,6,0.0
19,8,7,0.0
19,8,8,0.0
19,8,9,0.0
19,8,10,0.0
19,9,1,0.0
19,9,2,0.0
19,9,3,0.0
19,9,4,0.0
19,9,5,0.0
19,9,6,0.0
19,9,7,0.0
19,9,8,0.0
19,9,9,0.0
19,9,10,0.0
19,10,1,0.0
19,10,2,0.0
19,10,3,0.0
19,10,4,0.0
19,10,5,0.0
19,10,6,0.0
19,10,7,0.0
19,10,8,0.0
19,10,9,0.0
19,10,10,0.0
19,11,1,0.0
19,11,2,0.0
19,11,3,0.0
19,11,4,0.0
19,11,5,0.0
19,11,6,0.0
19,11,7,0.0
19,11,8,0.0
19,11,9,0.0
19,11,10,0.0
19,12,1,0.0
19,12,2,0.0
19,12,3,0.0
19,12,4,0.0
19,12,5,0.0
19,12,6,0.0
19,12,7,0.0
19,12,8,0.0
19,12,9,0.0
19,12,10,0.0
19,13,1,0.0
19,13,2,0.0
19,13,3,0.0
19,13,4,0.0
19,13,5,0.0
19,13,6,0.0
19,13,7,0.0
19,13,8,0.0
19,13,9,0.0
19,13,10,0.0
19,14,1,0.0
19,14,2,0.0
19,14,3,0.0
19,14,4,0.0
19,14,5,0.0
19,14,6,0.0
19,14,7,0.0
19,14,8,0.0
19,14,9,0.0
19,14,10,0.0
19,15,1,0.0
19,15,2,0.0
19,15,3,0.0
19,15,4,0.0
19,15,5,0.0
19,15,6,0.0
19,15,7,0.0
19,15,8,0.0
19,15,9,0.0
19,15,10,0.0
19,16,1,0.0
19,16,2,0.0
19,16,3,0.0
19,16,4,0.0
19,16,5,0.0
19,16,6,0.0
19,16,7,0.0
19,16,8,0.0
19,16,9,0.0
19,16,10,0.0
19,17,1,0.0
19,17,2,0.0
19,17,3,0.0
19,17,4,0.0
19,17,5,0.0
19,17,6,0.0
19,17,7,0.0
19,17,8,0.0
19,17,9,0.0
19,17,10,0.0
19,18,1,0.0
19,18,2,0.0
19,18,3,0.0
19,18,4,0.0
19,18,5,0.0
19,18,6,0.0
19,18,7,0.0
19,18,8,0.0
19,18,9,0.0
19,18,10,0.0
19,19,1,0.0
19,19,2,0.0
19,19,3,0.0
19,19,4,0.0
19,19,5,0.0
19,19,6,0.0
19,19,7,0.0
19,19,8,0.0
19,19,9,0.0
19,19,10,0.0
19,20,1,0.0
19,20,2,0.0
19,20,3,0.0
19,20,4,0.0
19,20,5,0.0
19,20,6,0.0
19,20,7,0.0
19,20,8,0.0
19,20,9,0.0
19,20,10,0.0
19,21,1,0.0
19,21,2,0.0
19,21,3,0.0
19,21,4,0.0
19,21,5,0.0
19,21,6,0.0
19,21,7,0.0
19,21,8,0.0
19,21,9,0.0
19,21,10,0.0
19,22,1,0.0
19,22,2,0.0
19,22,3,0.0
19,22,4,0.0
19,22,5,0.0
19,22,6,0.0
19,22,7,0.0
19,22,8,0.0
19,22,9,0.0
19,22,10,0.0
19,23,1,0.0
19,23,2,0.0
19,23,3,0.0
19,23,4,0.0
19,23,5,0.0
19,23,6,0.0
19,23,7,0.0
19,23,8,0.0
19,23,9,0.0
19,23,10,0.0
19,24,1,0.0
19,24,2,0.0
19,24,3,0.0
19,24,4,0.0
19,24,5,0.0
19,24,6,0.0
19,24,7,0.0
19,24,8,0.0
19,24,9,0.0
19,24,10,0.0
21,1,1,0.0
21,1,2,0.0
21,1,3,0.0
21,1,4,0.0
21,1,5,0.0
21,1,6,0.0
21,1,7,0.0
21,1,8,0.0
21,1,9,0.0
21,1,10,0.0
21,2,1,0.0
21,2,2,0.0
21,2,3,0.0
21,2,4,0.0
21,2,5,0.0
21,2,6,0.0
21,2,7,0.0
21,2,8,0.0
21,2,9,0.0
21,2,10,0.0
21,3,1,0.0
21,3,2,0.0
21,3,3,0.0
21,3,4,0.0
21,3,5,0.0
21,3,6,0.0
21,3,7,0.0
21,3,8,0.0
21,3,9,0.0
21,3,10,0.0
21,4,1,0.0
21,4,2,0.0
21,4,3,0.0
21,4,4,0.0
21,4,5,0.0
21,4,6,0.0
21,4,7,0.0
21,4,8,0.0
21,4,9,0.0
21,4,10,0.0
21,5,1,0.0
21,5,2,0.0
21,5,3,0.0
21,5,4,0.0
21,5,5,0.0
21,5,6,0.0
21,5,7,0.0
21,5,8,0.0
21,5,9,0.0
21,5,10,0.0
21,6,1,0.0
21,6,2,0.0
21,6,3,0.0
21,6,4,0.0
21,6,5,0.0
21,6,6,0.0
21,6,7,0.0
21,6,8,0.0
21,6,9,0.0
21,6,10,0.0
21,7,1,0.0
21,7,2,0.0
21,7,3,0.0
21,7,4,0.0
21,7,5,0.0
21,7,6,0.0
21,7,7,0.0
21,7,8,0.0
21,7,9,0.0
21,7,10,0.0
21,8,1,0.0
21,8,2,0.0
21,8,3,0.0
21,8,4,0.0
21,8,5,0.0
21,8,6,0.0
21,8,7,0.0
21,8,8,0.0
21,8,9,0.0
21,8,10,0.0
21,9,1,0.0
21,9,2,0.0
21,9,3,0.0
21,9,4,0.0
21,9,5,0.0
21,9,6,0.0
21,9,7,0.0
21,9,8,0.0
21,9,9,0.0
21,9,10,0.0
21,10,1,0.0
21,10,2,0.0
21,10,3,0.0
21,10,4,0.0
21,10,5,0.0
21,10,6,0.0
21,10,7,0.0
21,10,8,0.0
21,10,9,0.0
21,10,10,0.0
21,11,1,0.0
21,11,2,0.0
21,11,3,0.0
21,11,4,0.0
21,11,5,0.0
21,11,6,0.0
21,11,7,0.0
21,11,8,0.0
21,11,9,0.0
21,11,10,0.0
21,12,1,0.0
21,12,2,0.0
21,12,3,0.0
21,12,4,0.0
21,12,5,0.0
21,12,6,0.0
21,12,7,0.0
21,12,8,0.0
21,12,9,0.0
21,12,10,0.0
21,13,1,0.0
21,13,2,0.0
21,13,3,0.0
21,13,4,0.0
21,13,5,0.0
21,13,6,0.0
21,13,7,0.0
21,13,8,0.0
21,13,9,0.0
21,13,10,0.0
21,14,1,0.0
21,14,2,0.0
21,14,3,0.0
21,14,4,0.0
21,14,5,0.0
21,14,6,0.0
21,14,7,0.0
21,14,8,0.0
21,14,9,0.0
21,14,10,0.0
21,15,1,0.0
21,15,2,0.0
21,15,3,0.0
21,15,4,0.0
21,15,5,0.0
21,15,6,0.0
21,15,7,0.0
21,15,8,0.0
21,15,9,0.0
21,15,10,0.0
21,16,1,0.0
21,16,2,0.0
21,16,3,0.0
21,16,4,0.0
21,16,5,0.0
21,16,6,0.0
21,16,7,0.0
21,16,8,0.0
21,16,9,0.0
21,16,10,0.0
21,17,1,0.0
21,17,2,0.0
21,17,3,0.0
21,17,4,0.0
21,17,5,0.0
21,17,6,0.0
21,17,7,0.0
21,17,8,0.0
21,17,9,0.0
21,17,10,0.0
21,18,1,0.0
21,18,2,0.0
21,18,3,0.0
21,18,4,0.0
21,18,5,0.0
21,18,6,0.0
21,18,7,0.0
21,18,8,0.0
21,18,9,0.0
21,18,10,0.0
21,19,1,0.0
21,19,2,0.0
21,19,3,0.0
21,19,4,0.0
21,19,5,0.0
21,19,6,0.0
21,19,7,0.0
21,19,8,0.0
21,19,9,0.0
21,19,10,0.0
21,20,1,0.0
21,20,2,0.0
21,20,3,0.0
21,20,4,0.0
21,20,5,0.0
21,20,6,0.0
21,20,7,0.0
21,20,8,0.0
21,20,9,0.0
21,20,10,0.0
21,21,1,0.0
21,21,2,0.0
21,21,3,0.0
21,21,4,0.0
21,21,5,0.0
21,21,6,0.0
21,21,7,0.0
21,21,8,0.0
21,21,9,0.0
21,21,10,0.0
21,22,1,0.0
21,22,2,0.0
21,22,3,0.0
21,22,4,0.0
21,22,5,0.0
21,22,6,0.0
21,22,7,0.0
21,22,8,0.0
21,22,9,0.0
21,22,10,0.0
21,23,1,0.0
21,23,2,0.0
21,23,3,0.0
21,23,4,0.0
21,23,5,0.0
21,23,6,0.0
21,23,7,0.0
21,23,8,0.0
21,23,9,0.0
21,23,10,0.0
21,24,1,0.0
21,24,2,0.0
21,24,3,0.0
21,24,4,0.0
21,24,5,0.0
21,24,6,0.0
21,24,7,0.0
21,24,8,0.0
21,24,9,0.0
21,24,10,0.0
23,1,1,0.0
23,1,2,0.0
23,1,3,0.0
23,1,4,0.0
23,1,5,0.0
23,1,6,0.0
23,1,7,0.0
23,1,8,0.0
23,1,9,0.0
23,1,10,0.0
23,2,1,0.0
23,2,2,0.0
23,2,3,0.0
23,2,4,0.0
23,2,5,0.0
23,2,6,0.0
23,2,7,0.0
23,2,8,0.0
23,2,9,0.0
23,2,10,0.0
23,3,1,0.0
23,3,2,0.0
23,3,3,0.0
23,3,4,0.0
23,3,5,0.0
23,3,6,0.0
23,3,7,0.0
23,3,8,0.0
23,3,9,0.0
23,3,10,0.0
23,4,1,0.0
23,4,2,0.0
23,4,3,0.0
23,4,4,0.0
23,4,5,0.0
23,4,6,0.0
23,4,7,0.0
23,4,8,0.0
23,4,9,0.0
23,4,10,0.0
23,5,1,0.0
23,5,2,0.0
23,5,3,0.0
23,5,4,0.0
23,5,5,0.0
23,5,6,0.0
23,5,7,0.0
23,5,8,0.0
23,5,9,0.0
23,5,10,0.0
23,6,1,0.0
23,6,2,0.0
23,6,3,0.0
23,6,4,0.0
23,6,5,0.0
23,6,6,0.0
23,6,7,0.0
23,6,8,0.0
23,6,9,0.0
23,6,10,0.0
23,7,1,0.0
23,7,2,0.0
23,7,3,0.0
23,7,4,0.0
23,7,5,0.0
23,7,6,0.0
23,7,7,0.0
23,7,8,0.0
23,7,9,0.0
23,7,10,0.0
23,8,1,0.0
23,8,2,0.0
23,8,3,0.0
23,8,4,0.0
23,8,5,0.0
23,8,6,0.0
23,8,7,0.0
23,8,8,0.0
23,8,9,0.0
23,8,10,0.0
23,9,1,0.0
23,9,2,0.0
23,9,3,0.0
23,9,4,0.0
23,9,5,0.0
23,9,6,0.0
23,9,7,0.0
23,9,8,0.0
23,9,9,0.0
23,9,10,0.0
23,10,1,0.0
23,10,2,0.0
23,10,3,0.0
23,10,4,0.0
23,10,5,0.0
23,10,6,0.0
23,10,7,0.0
23,10,8,0.0
23,10,9,0.0
23,10,10,0.0
23,11,1,0.0
23,11,2,0.0
23,11,3,0.0
23,11,4,0.0
23,11,5,0.0
23,11,6,0.0
23,11,7,0.0
23,11,8,0.0
23,11,9,0.0
23,11,10,0.0
23,12,1,0.0
23,12,2,0.0
23,12,3,0.0
23,12,4,0.0
23,12,5,0.0
23,12,6,0.0
23,12,7,0.0
23,12,8,0.0
23,12,9,0.0
23,12,10,0.0
23,13,1,0.0
23,13,2,0.0
23,13,3,0.0
23,13,4,0.0
23,13,5,0.0
23,13,6,0.0
23,13,7,0.0
23,13,8,0.0
23,13,9,0.0
23,13,10,0.0
23,14,1,0.0
23,14,2,0.0
23,14,3,0.0
23,14,4,0.0
23,14,5,0.0
23,14,6,0.0
23,14,7,0.0
23,14,8,0.0
23,14,9,0.0
23,14,10,0.0
23,15,1,0.0
23,15,2,0.0
23,15,3,0.0
23,15,4,0.0
23,15,5,0.0
23,15,6,0.0
23,15,7,0.0
23,15,8,0.0
23,15,9,0.0
23,15,10,0.0
23,16,1,0.0
23,16,2,0.0
